# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
4,1,0.6143043637275696,0.1000884398818016,0.2968928813934326,0.10354242473840714,0.6143043637275696,0.09939006716012955,0.29715803265571594,0.10353247076272964,0.6140215992927551,0.09939006716012955,0.29715803265571594,0.10353247076272964,0.6140215992927551,0.0986938625574112,0.29738330841064453,0.10351597517728806,0.6137434244155884,0.0986938625574112,0.29738330841064453,0.10351597517728806,0.6137434244155884,0.09807693213224411,0.29757410287857056,0.10350535064935684,0.6134103536605835,0.09807693213224411,0.29757410287857056,0.10350535064935684,0.6134103536605835,0.09751404076814651,0.2972557246685028,0.10305990278720856,0.6137287616729736,0.09751404076814651,0.2972557246685028,0.10305990278720856,0.6137287616729736,0.09682784229516983,0.2971724569797516,0.10284880548715591,0.6124406456947327,0.09682784229516983,0.2971724569797516,0.10284880548715591,0.6124406456947327,0.07161224633455276,0.29579535126686096,0.10110000520944595,0.6118497848510742,0.07161224633455276,0.29579535126686096,0.10110000520944595,0.6118497848510742,0.060761816799640656,0.29234644770622253,0.09934487193822861,0.6125261187553406,0.060761816799640656,0.29234644770622253,0.09934487193822861,0.6125261187553406,0.05771636590361595,0.25626614689826965,0.0866071879863739,0.612019956111908,0.05771636590361595,0.25626614689826965,0.0866071879863739,0.612019956111908,0.05642518028616905,0.21944907307624817,0.08309349417686462,0.6118548512458801,0.05642518028616905,0.21944907307624817,0.08309349417686462,0.6118548512458801,0.055680520832538605,0.16261060535907745,0.09647480398416519,0.6119619607925415,0.055680520832538605,0.16261060535907745,0.09647480398416519,0.6119619607925415,0.055448610335588455,0.10574362426996231,0.1457994431257248,0.619683563709259,0.055448610335588455,0.10574362426996231,0.1457994431257248,0.619683563709259,0.06252795457839966,0.049302276223897934,0.2053462415933609,0.6163814067840576,0.06252795457839966,0.049302276223897934,0.2053462415933609,0.6163814067840576,0.08200565725564957,0.007725606206804514,0.27981895208358765,0.6167218089103699,0.08200565725564957,0.007725606206804514,0.27981895208358765,0.6167218089103699,0.09021644294261932,-0.014682759530842304,0.3633502721786499,0.6170003414154053,0.09021644294261932,-0.014682759530842304,0.3633502721786499,0.6170003414154053,0.09465236961841583,-0.02608194760978222,0.44212302565574646,0.6171660423278809,0.09465236961841583,-0.02608194760978222,0.44212302565574646,0.6171660423278809,0.09736339002847672,-0.013886689208447933,0.5096820592880249,0.6174244284629822,0.09736339002847672,-0.013886689208447933,0.5096820592880249,0.6174244284629822,0.0992281436920166,0.007139245513826609,0.5807080268859863,0.6179489493370056,0.0992281436920166,0.007139245513826609,0.5807080268859863,0.6179489493370056,0.10022073239088058,0.018355051055550575,0.6170763969421387,0.6186444759368896,0.10022073239088058,0.018355051055550575,0.6170763969421387,0.6186444759368896,0.10046697407960892,0.03068109229207039,0.6601603627204895,0.6193895936012268,0.10046697407960892,0.03068109229207039,0.6601603627204895,0.6193895936012268,0.10014069080352783,0.048508740961551666,0.702867865562439,0.6201222538948059,0.10014069080352783,0.048508740961551666,0.702867865562439,0.6201222538948059,0.09939173609018326,0.07896889746189117,0.7316615581512451,0.6206467747688293,0.09939173609018326,0.07896889746189117,0.7316615581512451,0.6206467747688293,0.0984993502497673,0.11478475481271744,0.7589970827102661,0.6209200620651245,0.0984993502497673,0.11478475481271744,0.7589970827102661,0.6209200620651245,0.09794122725725174,0.1474010944366455,0.7780590653419495,0.6208258271217346,0.09794122725725174,0.1474010944366455,0.7780590653419495,0.6208258271217346,0.09750884771347046,0.16402611136436462,0.8006032705307007,0.620551347732544,0.09750884771347046,0.16402611136436462,0.8006032705307007,0.620551347732544,0.09734947979450226,0.16837181150913239,0.8399301171302795,0.6203342080116272,0.09734947979450226,0.16837181150913239,0.8399301171302795,0.6203342080116272,0.09732330590486526,0.20097845792770386,0.842115581035614,0.6201425790786743,0.09732330590486526,0.20097845792770386,0.842115581035614,0.6201425790786743,0.09740106016397476,0.21910731494426727,0.8493288159370422,0.6204323172569275,0.09740106016397476,0.21910731494426727,0.8493288159370422,0.6204323172569275,0.09766282886266708,0.2273348867893219,0.9066747426986694,0.6207501292228699,0.09766282886266708,0.2273348867893219,0.9066747426986694,0.6207501292228699,0.09814030677080154,0.23720522224903107,0.9216569066047668,0.6203389167785645,0.09814030677080154,0.23720522224903107,0.9216569066047668,0.6203389167785645,0.09937134385108948,0.2543623745441437,0.948635995388031,0.6198219060897827,0.09937134385108948,0.2543623745441437,0.948635995388031,0.6198219060897827,0.10055876523256302,0.28426575660705566,0.9654070734977722,0.6200652122497559,0.10055876523256302,0.28426575660705566,0.9654070734977722,0.6200652122497559,0.10165591537952423,0.309937059879303,0.9645655751228333,0.6200520396232605,0.10165591537952423,0.309937059879303,0.9645655751228333,0.6200520396232605,0.10264766216278076,0.3328095078468323,0.9526104927062988,0.6224299073219299,0.10264766216278076,0.3328095078468323,0.9526104927062988,0.6224299073219299,0.10358630865812302,0.34776538610458374,0.9489747285842896,0.6251246929168701,0.10358630865812302,0.34776538610458374,0.9489747285842896,0.6251246929168701,0.10423431545495987,0.35785600543022156,0.946477472782135,0.6279277801513672,0.10423431545495987,0.35785600543022156,0.946477472782135,0.6279277801513672,0.10443232208490372,0.36720308661460876,0.9408422708511353,0.6303912401199341,0.10443232208490372,0.36720308661460876,0.9408422708511353,0.6303912401199341,0.10454169660806656,0.37307944893836975,0.9414101243019104,0.645847737789154,0.10454169660806656,0.37307944893836975,0.9414101243019104,0.645847737789154,0.10058698058128357,0.37753379344940186,0.9429547190666199,0.6507429480552673,0.10058698058128357,0.37753379344940186,0.9429547190666199,0.6507429480552673,0.09933675080537796,0.3807336688041687,0.9452134966850281,
4,1,0.6113944053649902,0.10045617073774338,0.30117905139923096,0.10543537139892578,0.6113944053649902,0.10056882351636887,0.300954133272171,0.10489865392446518,0.6117573380470276,0.10056882351636887,0.300954133272171,0.10489865392446518,0.6117573380470276,0.10067929327487946,0.30029818415641785,0.10397118330001831,0.6120559573173523,0.10067929327487946,0.30029818415641785,0.10397118330001831,0.6120559573173523,0.10077863186597824,0.29936540126800537,0.1026238426566124,0.6122934222221375,0.10077863186597824,0.29936540126800537,0.1026238426566124,0.6122934222221375,0.10087934136390686,0.2981007397174835,0.10106208175420761,0.6124776005744934,0.10087934136390686,0.2981007397174835,0.10106208175420761,0.6124776005744934,0.10097237676382065,0.2966458797454834,0.09949705749750137,0.6119178533554077,0.10097237676382065,0.2966458797454834,0.09949705749750137,0.6119178533554077,0.08023545145988464,0.293826699256897,0.09759197384119034,0.6113969087600708,0.08023545145988464,0.293826699256897,0.09759197384119034,0.6113969087600708,0.08315438777208328,0.2903892397880554,0.09600693732500076,0.6093018651008606,0.08315438777208328,0.2903892397880554,0.09600693732500076,0.6093018651008606,0.07623940706253052,0.28343069553375244,0.09460284560918808,0.6080055832862854,0.07623940706253052,0.28343069553375244,0.09460284560918808,0.6080055832862854,0.07224772870540619,0.2724740505218506,0.0938875675201416,0.6071737408638,0.07224772870540619,0.2724740505218506,0.0938875675201416,0.6066249012947083,0.06972362101078033,0.25774815678596497,0.09343099594116211,0.6066249012947083,0.06811623275279999,0.23582634329795837,0.09464983642101288,0.607398271560669,0.06811623275279999,0.23582634329795837,0.09464983642101288,0.607398271560669,0.090663380920887,0.2070721834897995,0.09946760535240173,0.607398271560669,0.090663380920887,0.2070721834897995,0.09946760535240173,0.6262599229812622,0.090663380920887,0.2070721834897995,0.09946760535240173,0.6569424867630005,0.1018454059958458,0.16319245100021362,0.1156555786728859,0.6569424867630005,0.10266941785812378,0.12059389799833298,0.1413920670747757,0.6689241528511047,0.10266941785812378,0.12059389799833298,0.1413920670747757,0.6689241528511047,0.10313644260168076,0.08450277149677277,0.19091682136058807,0.6689241528511047,0.10313644260168076,0.08450277149677277,0.19091682136058807,0.6754912734031677,0.10313644260168076,0.08450277149677277,0.19091682136058807,0.6540817618370056,0.1034054085612297,0.05041509494185448,0.23876091837882996,0.6540817618370056,0.10252087563276291,0.020405400544404984,0.2803178131580353,0.6400772929191589,0.10252087563276291,0.020405400544404984,0.2803178131580353,0.6400772929191589,0.10141364485025406,-0.00262210750952363,0.33130505681037903,0.6149414777755737,0.10141364485025406,-0.00262210750952363,0.33130505681037903,0.6149414777755737,0.08617852628231049,-0.02499605156481266,0.3891148567199707,0.6109200716018677,0.08617852628231049,-0.02499605156481266,0.3891148567199707,0.6109200716018677,0.08576691150665283,-0.028784770518541336,0.44651803374290466,0.6109200716018677,0.08576691150665283,-0.028784770518541336,0.44651803374290466,0.6105590462684631,0.08576691150665283,-0.028784770518541336,0.44651803374290466,0.6068158149719238,0.08732522279024124,-0.01741369441151619,0.5149375200271606,0.6068158149719238,0.08424301445484161,0.012875298038125038,0.5830898880958557,0.61222243309021,0.08424301445484161,0.012875298038125038,0.5830898880958557,0.61222243309021,0.08871371299028397,0.016387999057769775,0.6023539900779724,0.61222243309021,0.08871371299028397,0.016387999057769775,0.6023539900779724,0.6172360777854919,0.08871371299028397,0.016387999057769775,0.6023539900779724,0.6172360777854919,0.093438521027565,0.026814738288521767,0.6390559077262878,0.6269503235816956,0.093438521027565,0.026814738288521767,0.6390559077262878,0.6269503235816956,0.09794731438159943,0.03406231477856636,0.6572751402854919,0.6301717162132263,0.09794731438159943,0.03406231477856636,0.6572751402854919,0.6301717162132263,0.10048075765371323,0.046719856560230255,0.6841495037078857,0.632530689239502,0.10048075765371323,0.046719856560230255,0.6841495037078857,0.632530689239502,0.1024443581700325,0.05710432678461075,0.7034836411476135,0.6338877081871033,0.1024443581700325,0.05710432678461075,0.7034836411476135,0.6338877081871033,0.103911854326725,0.08452226221561432,0.7333611249923706,0.63533616065979,0.103911854326725,0.08452226221561432,0.7333611249923706,0.6365288496017456,0.10526946932077408,0.11464473605155945,0.7558326125144958,0.6365288496017456,0.10617996007204056,0.13894659280776978,0.7753444314002991,0.6402283906936646,0.10617996007204056,0.13894659280776978,0.7753444314002991,0.6402283906936646,0.08842472732067108,0.15454770624637604,0.7877669930458069,0.6417789459228516,0.08842472732067108,0.15454770624637604,0.7877669930458069,0.6417789459228516,0.08783814311027527,0.1817043274641037,0.803360641002655,0.6430352926254272,0.08783814311027527,0.1817043274641037,0.803360641002655,0.6430352926254272,0.08875804394483566,0.1955934464931488,0.8194882869720459,0.64497971534729,0.08875804394483566,0.1955934464931488,0.8194882869720459,0.64497971534729,0.09612907469272614,0.17720656096935272,0.8534897565841675,0.646332323551178,0.09612907469272614,0.17720656096935272,0.8534897565841675,0.646332323551178,0.1017456203699112,0.1790512502193451,0.8725414276123047,0.6476535797119141,0.1017456203699112,0.1790512502193451,0.8725414276123047,0.6476535797119141,0.10587778687477112,0.2237476110458374,0.8595499992370605,0.6485828161239624,0.10587778687477112,0.2237476110458374,0.8595499992370605,0.6485828161239624,0.10849597305059433,0.2441594898700714,0.8714771270751953,0.6496071219444275,0.10849597305059433,0.2441594898700714,0.8714771270751953,0.6496071219444275,0.11528757214546204,0.26143646240234375,0.9139487743377686,0.6502670645713806,0.11528757214546204,0.26143646240234375,0.9139487743377686,0.6502670645713806,0.11971960216760635,0.276973158121109,0.9231206178665161,0.6506683826446533,0.11971960216760635,0.276973158121109,0.9231206178665161,0.6506683826446533,0.12137717753648758,0.2949201762676239,0.9254636168479919,0.6510096788406372,0.12137717753648758,0.2949201762676239,0.9254636168479919,0.6510096788406372,0.12234992533922195,0.3147122859954834,0.9195446968078613,0.6512672305107117,0.12234992533922195,0.3147122859954834,0.9195446968078613,0.6512672305107117,0.12213733792304993,0.3311575949192047,0.9117818474769592,0.6511974334716797,0.12213733792304993,0.3311575949192047,0.9117818474769592,0.6511974334716797,0.12140760570764542,0.3573722243309021,0.8857892155647278,0.6501156091690063,0.12140760570764542,0.3573722243309021,0.8857892155647278,0.6501156091690063,0.12015575915575027,0.38886505365371704,0.8713326454162598,0.6483632922172546,0.12015575915575027,0.38886505365371704,0.8713326454162598,0.6483632922172546,0.11853045970201492,0.406108558177948,0.8486504554748535,0.6459973454475403,0.11853045970201492,0.406108558177948,0.8486504554748535,0.6459973454475403,0.11697592586278915,0.42250823974609375,0.8461385369300842,0.6436831951141357,0.11697592586278915,0.42250823974609375,0.8461385369300842,0.6436831951141357,0.11562642455101013,0.39656728506088257,0.8203722238540649,0.641615092754364,0.11562642455101013,0.39656728506088257,0.8203722238540649,0.641615092754364,0.11447540670633316,0.35898348689079285,0.7862253189086914,0.6398612260818481,0.11447540670633316,0.35898348689079285,0.7862253189086914,0.6398612260818481,0.1135818362236023,0.33757835626602173,0.7647485733032227,0.6384623050689697,0.1135818362236023,0.33757835626602173,0.7647485733032227,0.6384623050689697,0.11296070367097855,0.32786980271339417,0.7528995871543884,0.6372894048690796,0.11296070367097855,0.32786980271339417,0.7528995871543884,0.6372894048690796,0.11246825009584427,0.3229459226131439,0.7457724213600159,0.6363601684570312,0.11246825009584427,0.3229459226131439,0.7457724213600159,0.6363601684570312,0.11210890859365463,0.33448249101638794,0.7349003553390503,0.6356566548347473,0.11210890859365463,0.33448249101638794,0.7349003553390503,0.6356566548347473,0.11186815053224564,0.33851394057273865,0.7295641303062439,0.6351122260093689,0.11186815053224564,0.33851394057273865,0.7295641303062439,0.6351122260093689,0.1117040142416954,0.34496158361434937,0.7253875136375427,0.6351122260093689,0.1117040142416954,0.34496158361434937,0.7253875136375427,0.6347012519836426,0.1117040142416954,0.34496158361434937,0.7253875136375427,0.634385883808136,0.11155018955469131,0.3511732816696167,0.7215059995651245,
4,1,0.6049111485481262,0.07287919521331787,0.2735477089881897,0.08649932593107224,0.6038951873779297,0.07287919521331787,0.2735477089881897,0.08649932593107224,0.6038951873779297,0.08621270209550858,0.2735981345176697,0.08647051453590393,0.6052723526954651,0.08621270209550858,0.2735981345176697,0.08647051453590393,0.6076732277870178,0.09402145445346832,0.2736571729183197,0.08645134419202805,0.6076732277870178,0.09906037896871567,0.2739195227622986,0.08648844808340073,0.610354483127594,0.09906037896871567,0.2739195227622986,0.08648844808340073,0.610354483127594,0.10249688476324081,0.2741954028606415,0.08650749921798706,0.6136510372161865,0.10249688476324081,0.2741954028606415,0.08650749921798706,0.6136510372161865,0.10460274666547775,0.2747909724712372,0.08662126958370209,0.6161090731620789,0.10460274666547775,0.2747909724712372,0.08662126958370209,0.6161090731620789,0.10583718121051788,0.27700477838516235,0.09176559746265411,0.6167553663253784,0.10583718121051788,0.27700477838516235,0.09176559746265411,0.6167553663253784,0.10676068067550659,0.278274804353714,0.09277984499931335,0.6439028978347778,0.10676068067550659,0.278274804353714,0.09277984499931335,0.6439028978347778,0.10365388542413712,0.2797344923019409,0.0939878299832344,0.6406243443489075,0.10365388542413712,0.2797344923019409,0.0939878299832344,0.6406243443489075,0.10495828837156296,0.28035447001457214,0.09445269405841827,0.6406243443489075,0.10495828837156296,0.28035447001457214,0.09445269405841827,0.6497299075126648,0.10495828837156296,0.28035447001457214,0.09445269405841827,0.6497299075126648,0.10331225395202637,0.2792995274066925,0.09340514242649078,0.6550676226615906,0.10331225395202637,0.2792995274066925,0.09340514242649078,0.6584068536758423,0.1022716537117958,0.24169234931468964,0.08980619162321091,0.6584068536758423,0.10164324939250946,0.182132288813591,0.099040187895298,0.6584068536758423,0.10164324939250946,0.182132288813591,0.099040187895298,0.6607356667518616,0.10164324939250946,0.182132288813591,0.099040187895298,0.6607356667518616,0.10118702799081802,0.11703021079301834,0.1391785591840744,0.6228449940681458,0.10118702799081802,0.11703021079301834,0.1391785591840744,0.6228449940681458,0.08703753352165222,0.0521811805665493,0.2038884311914444,0.598175048828125,0.08703753352165222,0.0521811805665493,0.2038884311914444,0.598175048828125,0.07829273492097855,-0.002316385507583618,0.2816968560218811,0.5898242592811584,0.07829273492097855,-0.002316385507583618,0.2816968560218811,0.5898242592811584,0.07504159957170486,-0.03664473444223404,0.37865957617759705,0.5931463241577148,0.07504159957170486,-0.03664473444223404,0.37865957617759705,0.5931463241577148,0.08578183501958847,-0.025668689981102943,0.4909664988517761,0.597518801689148,0.08578183501958847,-0.025668689981102943,0.4909664988517761,0.597518801689148,0.0934770405292511,-0.009901920333504677,0.5843368768692017,0.619692862033844,0.0934770405292511,-0.009901920333504677,0.5843368768692017,0.6221782565116882,0.10217408090829849,0.009868045337498188,0.6430811882019043,0.6221782565116882,0.1055033728480339,0.04489973187446594,0.7177234888076782,0.630790650844574,0.1055033728480339,0.04489973187446594,0.7177234888076782,0.630790650844574,0.10970937460660934,0.10289638489484787,0.7890838980674744,0.630790650844574,0.10970937460660934,0.10289638489484787,0.7890838980674744,0.6340576410293579,0.10970937460660934,0.10289638489484787,0.7890838980674744,0.6340576410293579,0.11211101710796356,0.16986322402954102,0.8383331894874573,0.6361486315727234,0.11211101710796356,0.16986322402954102,0.8383331894874573,0.6365355849266052,0.11388479918241501,0.22901757061481476,0.8757293820381165,0.6365355849266052,0.11542975157499313,0.28415316343307495,0.9125224351882935,0.6356148719787598,0.11542975157499313,0.28415316343307495,0.9125224351882935,0.6356148719787598,0.11619358509778976,0.31860193610191345,0.962250292301178,0.6342798471450806,0.11619358509778976,0.31860193610191345,0.962250292301178,0.6342798471450806,0.11643754690885544,0.3705720007419586,0.982162594795227,0.6325662732124329,0.11643754690885544,0.3705720007419586,0.982162594795227,0.6325662732124329,0.11614006757736206,0.40178680419921875,0.9819527864456177,0.6295185089111328,0.11614006757736206,0.40178680419921875,0.9819527864456177,0.6295185089111328,0.1153147891163826,0.4353301227092743,1.0220087766647339,0.5990127325057983,0.1153147891163826,0.4353301227092743,1.0220087766647339,0.5990127325057983,0.21471551060676575,0.4500122368335724,1.03715181350708,0.5878269672393799,0.21471551060676575,0.4500122368335724,1.03715181350708,0.5878269672393799,0.25010696053504944,0.44795703887939453,1.0357455015182495,0.5878269672393799,0.25010696053504944,0.44795703887939453,1.0357455015182495,0.581946074962616,0.25010696053504944,0.44795703887939453,1.0357455015182495,0.581946074962616,0.269577294588089,0.45670172572135925,1.044508695602417,0.5800763964653015,0.269577294588089,0.45670172572135925,1.044508695602417,0.580851674079895,0.2765525281429291,0.45459654927253723,1.0299311876296997,0.580851674079895,0.2764683961868286,0.4506286084651947,1.0181992053985596,0.580851674079895,0.2764683961868286,0.4506286084651947,1.0181992053985596,0.5841962099075317,0.2764683961868286,0.4506286084651947,1.0181992053985596,0.5894152522087097,0.2688779830932617,0.43484485149383545,1.0100773572921753,0.5894152522087097,0.2556198239326477,0.42797625064849854,1.009308099746704,0.5894152522087097,0.2556198239326477,0.42797625064849854,1.009308099746704,0.5925573110580444,0.2556198239326477,0.42797625064849854,1.009308099746704,0.5925573110580444,0.24781827628612518,0.42233404517173767,1.0070767402648926,0.5945223569869995,0.24781827628612518,0.42233404517173767,1.0070767402648926,0.5945223569869995,0.2430897355079651,0.4184127449989319,1.012896180152893,0.5957909226417542,0.2430897355079651,0.4184127449989319,1.012896180152893,0.5957909226417542,0.24000996351242065,0.4149518609046936,1.0111408233642578,0.5966963171958923,0.24000996351242065,0.4149518609046936,1.0111408233642578,0.597331166267395,0.23792387545108795,0.4086274802684784,0.9793242812156677,0.597331166267395,0.23647858202457428,0.3998226225376129,0.9431847929954529,0.5978137850761414,0.23647858202457428,0.3998226225376129,0.9431847929954529,
